roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.25152,4.6016,7.0683,0.52809,1.1776,0.72806,1.2078,3.0055,0.17399,0.000795,0.000116,0.000001,0,0,0,75.545,72.34,10.666,13.625,14.76,13.68,0.46369,0.12541,1.8876,7.4654,6.2311,8.1103,0.12332,0.9915,0.29473,0.94082,2
0.20262,4.9913,7.8753,0.63606,1.2959,0.7033,1.1623,3.2747,0.18374,0.002171,0.000045,0.000004,0,0,0,77.234,80.638,1.7491,15.974,14.996,7.4285,0.29399,-0.15593,6.4753,5.56,5.6205,57.923,0.11024,0.99191,0.30986,0.94644,2
0.30118,4.4332,6.4594,0.43346,1.1097,0.73181,1.1832,2.7591,0.17173,0.000317,0.000444,0.000002,0,0,0,69.282,63.892,3.8078,12.507,14.733,9.1434,0.38991,0.12082,3.9358,6.772,5.8557,24.733,0.11029,0.99316,0.3199,0.94754,2
0.33974,3.8963,6.0818,0.6213,1.2762,0.72082,1.1731,2.5627,0.1786,0.001824,0.000129,0.000002,0,0,0,72.113,71.991,4.2248,12.735,13.576,9.5719,-0.087588,-0.06929,3.4531,6.1214,5.6556,18.98,0.13031,0.99106,0.26612,0.9382,2
0.29891,4.0733,6.4839,0.51457,1.1663,0.69649,1.2301,2.6976,0.1816,0.000768,0.000167,0.000006,0,0,0,69.015,67.623,1.3837,13.272,14.787,6.3506,0.3904,0.23747,6.6299,5.9727,5.1573,58.41,0.11924,0.9924,0.30541,0.94256,2
0.28985,4.1641,6.5845,0.49247,1.149,0.70626,1.2397,2.7601,0.1787,0.000608,0.000077,0.000004,0,0,0,74.77,72.178,2.174,12.624,14.735,8.0314,0.14641,0.019983,5.7718,6.3286,5.7478,47.119,0.13316,0.9909,0.27734,0.9362,2
0.2334,4.6006,7.3375,0.59017,1.2387,0.72465,1.2199,3.1053,0.17647,0.001385,0.000158,0,0,0,0,74.175,71.424,14.45,12.23,13.435,14.113,-0.002527,-0.07541,1.2849,8.3923,7.1669,5.285,0.10932,0.99248,0.30758,0.94785,2
0.34156,4.0051,6.0656,0.56777,1.2148,0.73115,1.1749,2.581,0.17421,0.001121,0.000006,0,0,0,0,71.684,68.583,0.46677,12.653,14.083,4.3956,-0.23802,-0.24138,14.091,6.9475,6.3275,256.94,0.16336,0.98887,0.24892,0.92302,2
0.22825,4.4736,7.42,0.60402,1.2547,0.6928,1.2325,3.0682,0.18509,0.001705,0.000539,0.000002,0,0,0,78.534,79.978,2.1081,15.503,15.444,8.0804,0.056433,-0.31616,6.1,5.6263,5.5709,52.928,0.10319,0.99234,0.33845,0.95081,2
0.22505,4.7247,7.4726,0.55287,1.2001,0.72461,1.229,3.1673,0.17538,0.001001,0.000112,0.000001,0,0,0,77.791,78.111,0.72289,16.978,16.143,5.7019,0.3455,-0.1071,11.084,5.3971,5.2069,151.07,0.11739,0.99159,0.31191,0.94301,2
0.32935,4.2381,6.177,0.56683,1.2138,0.73469,1.1339,2.6349,0.17334,0.001101,0.000067,0,0,0,0,75.301,74.243,1.2498,13.002,14.057,6.2447,-0.15142,-0.16773,7.9759,6.3037,5.9663,88.803,0.13805,0.9897,0.25791,0.93443,2
0.22084,5.0285,7.5434,0.54869,1.1961,0.73844,1.1787,3.2282,0.172,0.000929,0.000088,0.000001,0,0,0,76.158,72.174,14.981,13.204,14.198,14.394,0.56419,0.156,1.1045,8.1057,6.4631,4.7199,0.12228,0.99137,0.27888,0.94071,2
0.19916,4.9949,7.9434,0.62703,1.2837,0.71686,1.1884,3.3367,0.17984,0.001936,0.000015,0.000001,0,0,0,77.351,79.181,1.093,14.543,14.657,6.1463,0.28783,-0.091068,8.8784,5.8888,5.5307,106.03,0.11595,0.9915,0.30335,0.94379,2
0.27438,3.9869,6.7675,0.61641,1.27,0.69347,1.2543,2.7978,0.18543,0.001891,0.000231,0.000002,0,0,0,80.788,75.221,6.772,17.57,18.563,14.383,-0.048248,-0.049843,2.4726,6.3262,5.7046,9.0479,0.10485,0.99253,0.30727,0.94939,2
0.22786,4.6753,7.4263,0.55938,1.2064,0.71046,1.219,3.1161,0.17905,0.001103,0.000163,0.000001,0,0,0,99.263,93.189,29.497,16.99,17.369,24.467,-0.21782,-0.24188,0.39648,6.6431,6.3214,2.2844,0.080774,0.99292,0.32683,0.9611,2
0.25287,4.407,7.0495,0.6479,1.3128,0.72348,1.1875,2.9705,0.17922,0.002266,0.000116,0.000001,0,0,0,92.168,90.363,30.216,17.161,17.458,23.924,-0.25482,-0.27542,0.26744,6.2,6.1083,2.1254,0.084746,0.99284,0.31454,0.95933,2
0.25077,4.2286,7.0789,0.47876,1.139,0.67767,1.2913,2.9075,0.18602,0.00058,0.000438,0.000007,0,0,0,88.787,80.289,12.199,16.469,17.731,18.601,0.21943,0.064999,1.5496,5.1397,5.067,4.7144,0.089479,0.9931,0.35137,0.95693,2
0.24769,4.286,7.1228,0.56005,1.2071,0.67675,1.2444,2.9169,0.18799,0.001223,0.000307,0.000006,0,0,0,102.06,94.657,39.52,15.849,16.794,25.104,0.08058,0.087102,-0.015147,5.2895,5.4371,2.268,0.094957,0.99137,0.33421,0.95419,2
0.18637,4.9357,8.2115,0.62089,1.2757,0.69819,1.2308,3.4054,0.18437,0.001938,0.000035,0.000002,0,0,0,92.763,86.654,31.065,18.053,18.95,25.28,-0.10946,-0.12333,0.34526,5.7451,5.3424,2.1621,0.086255,0.9929,0.33258,0.9588,2
0.17656,5.2789,8.4365,0.48091,1.1405,0.69394,1.2466,3.5063,0.18169,0.000564,0.000401,0.000004,0,0,0,78.532,78.657,6.0265,16.542,16.695,13.659,0.27976,0.1276,3.6094,4.769,4.7749,19.263,0.11202,0.99182,0.30683,0.94623,2
0.28696,4.1617,6.6175,0.66013,1.3313,0.73222,1.1792,2.8025,0.17775,0.002452,0.000051,0.000001,0,0,0,75.966,73.399,16.496,12.88,14.006,15.414,0.03612,0.071613,1.3364,7.8297,7.0356,6.189,0.10798,0.99235,0.30283,0.9486,2
0.27819,4.3729,6.721,0.61127,1.2636,0.73345,1.171,2.8584,0.17511,0.001619,0.000126,0,0,0,0,66.406,63.759,6.8293,13.353,15.293,11.211,0.169,0.068977,2.7522,6.11,5.5699,14.109,0.11278,0.993,0.30366,0.94587,2
0.25182,4.7768,7.0641,0.5537,1.2009,0.7301,1.1531,3.0054,0.17409,0.000993,0.000142,0,0,0,0,72.163,67.288,5.9194,14.383,16.447,11.542,0.22028,0.10093,3.1744,5.7248,5.1892,16.747,0.11325,0.99266,0.29475,0.94604,2
0.2722,4.5325,6.7946,0.5701,1.2172,0.7442,1.1722,2.9167,0.17122,0.001104,0.000064,0,0,0,0,72.377,67.153,12.01,13.214,15.755,14.298,0.19444,0.019387,1.8902,6.9377,6.0182,8.6125,0.1209,0.99205,0.27665,0.94182,2
0.25916,4.4409,6.9634,0.55243,1.1997,0.71894,1.2138,2.9399,0.17676,0.001013,0.000233,0.000001,0,0,0,73.694,75.835,1.455,15.91,15.685,8.2113,0.23785,0.12544,7.7138,5.051,4.944,70.793,0.12087,0.99154,0.28315,0.94162,2
0.17626,5.4111,8.4435,0.55418,1.2013,0.73164,1.2177,3.596,0.17373,0.000993,0.000078,0,0,0,0,79.139,79.789,10.039,18.3,18.005,17.206,0.53472,0.10099,2.352,5.6306,5.0049,9.5062,0.11394,0.99164,0.30267,0.94475,2
0.25414,4.3111,7.0318,0.59647,1.2459,0.69748,1.2204,2.9187,0.18356,0.001578,0.000476,0.000003,0,0,0,79.47,73.043,2.2438,14.301,15.458,9.1065,0.19066,0.027875,5.9872,5.8021,5.6795,46.072,0.12231,0.99136,0.29404,0.94119,2
0.15947,5.7449,8.8771,0.58071,1.2283,0.68323,1.1524,3.6495,0.18684,0.001436,0.000264,0.000001,0,0,0,84.836,89.788,0.35634,17.071,15.84,4.5568,-0.23054,-0.45514,17.755,5.5169,5.935,381.62,0.093853,0.9925,0.33984,0.95567,2
0.24415,4.2823,7.1743,0.53291,1.1818,0.67624,1.2673,2.9396,0.18743,0.000962,0.000297,0.00001,0,0,0,89.384,93.451,0.14191,16.55,15.101,2.8263,-0.22407,-0.51231,27.09,5.5559,5.6579,908.3,0.087352,0.99277,0.35987,0.95866,2
0.21811,4.9672,7.5904,0.65028,1.3163,0.70014,1.1145,3.1459,0.18532,0.002469,0.000257,0.000004,0,0,0,84.145,91.286,0.35937,17.428,15.634,4.6155,-0.21331,-0.43165,15.927,5.07,5.5341,293.11,0.10132,0.99172,0.32473,0.9515,2
0.25601,4.2681,7.0061,0.49058,1.1476,0.69354,1.2761,2.9104,0.18195,0.00062,0.000569,0.000002,0,0,0,89.231,89.996,0.27524,17.112,15.673,3.6286,-0.023008,-0.30447,18.245,4.447,4.9681,415.45,0.09638,0.9922,0.34802,0.95382,2
0.22309,4.9228,7.5053,0.57812,1.2256,0.71836,1.1672,3.1642,0.17762,0.00127,0.000285,0.000004,0,0,0,82.039,90.725,0.52923,16.161,15.582,5.0435,-0.36416,-0.60932,13.796,5.7385,5.9422,240.36,0.089191,0.99267,0.3358,0.95795,2
0.20677,4.635,7.7957,0.61592,1.2693,0.69697,1.2463,3.2311,0.18447,0.001865,0.000239,0,0,0,0,70.962,69.322,8.8364,13.003,14.682,13.593,0.40047,0.39217,2.1295,6.8133,6.0971,8.6785,0.11423,0.99246,0.32373,0.94619,2
0.26767,4.5378,6.8518,0.56732,1.2143,0.73883,1.1778,2.9309,0.17239,0.001093,0.000119,0,0,0,0,69.524,65.486,6.9101,12.839,15.298,11.685,0.67183,0.30576,2.6352,8.1038,6.0439,12.329,0.12031,0.99229,0.28603,0.94237,2
0.22265,4.9451,7.5126,0.6587,1.3291,0.71591,1.115,3.1464,0.18172,0.002534,0.000125,0.000001,0,0,0,92.739,100.59,0.37457,17.269,15.896,4.6838,-0.47399,-0.85343,18.264,6.0763,6.6237,412.94,0.1299,0.98845,0.28781,0.93723,2
0.19925,5.1311,7.9415,0.62096,1.2758,0.69015,1.1384,3.2744,0.18652,0.001985,0.000202,0.000001,0,0,0,80.147,90.71,0.27298,16.263,14.799,3.9162,-0.54685,-0.67476,19.63,6.036,6.3581,470.51,0.088177,0.99279,0.33946,0.95872,2
0.22737,4.9433,7.4343,0.43987,1.1135,0.68704,1.1813,3.0766,0.18299,0.000384,0.000438,0.000002,0,0,0,77.927,86.616,0.1378,16.043,14.683,2.8369,-0.53584,-0.60725,28.833,5.9675,5.9927,1018.3,0.087931,0.99322,0.3444,0.95968,2
0.18419,5.2836,8.2599,0.71147,1.4231,0.7073,1.1021,3.42,0.18784,0.004052,0.000019,0.000002,0,0,0,98.72,102.87,1.5251,16.707,15.684,7.5909,-0.48284,-1.0447,7.5156,6.9181,8.249,76.448,0.11922,0.989,0.28497,0.94259,2
0.2229,4.8933,7.5084,0.52271,1.173,0.70589,1.1903,3.1442,0.17934,0.000805,0.000305,0.000006,0,0,0,92.184,99.651,0.42888,16.261,15.161,4.9902,-0.43108,-0.79828,15.496,6.364,6.7368,289.54,0.11329,0.98968,0.29497,0.9462,2
0.19588,4.9786,8.0096,0.66486,1.3387,0.68149,1.1479,3.2712,0.19128,0.002945,0.000229,0.000001,0,0,0,87.369,94.975,0.47494,17.853,16.277,5.1392,-0.35619,-0.6606,15.158,5.7688,6.2035,281.6,0.10297,0.99135,0.31969,0.9513,2
0.24418,4.5275,7.1739,0.38341,1.0827,0.66179,1.2388,2.9157,0.18948,0.000226,0.000317,0.000001,0,0,0,92.568,98.758,1.4854,13.433,13.288,7.2331,-0.45137,-0.77586,7.7667,8.2362,8.6219,85.283,0.10207,0.99105,0.32796,0.95267,2
0.22297,4.6016,7.5072,0.51298,1.165,0.69366,1.2589,3.1171,0.18231,0.000763,0.000237,0.000002,0,0,0,76.374,80.535,2.2338,15.624,15.035,8.3319,0.48708,0.14051,6.0621,5.6233,5.474,51.163,0.11071,0.99192,0.32599,0.94666,2
0.30688,4.1708,6.3991,0.4863,1.1444,0.7207,1.2175,2.7101,0.17502,0.000551,0.000182,0.000001,0,0,0,80.686,91.48,0.46232,17.718,16.395,4.3696,-0.36988,-0.52779,14.646,4.7217,4.9348,273.72,0.080808,0.99358,0.32719,0.96044,2
0.28617,4.5044,6.6266,0.47144,1.1339,0.70324,1.1585,2.773,0.17915,0.000502,0.000872,0.000001,0,0,0,84.907,79.523,21.451,11.698,13.282,15.849,0.061424,0.051356,0.5326,8.6952,6.5826,3.1204,0.062874,0.99507,0.35466,0.96981,2
0.33175,3.9972,6.1546,0.60755,1.259,0.7052,1.1523,2.5672,0.18198,0.001696,0.000191,0,0,0,0,77.628,80.559,0.60546,15.212,15.956,4.5853,0.080948,-0.16424,12.014,5.0175,4.0969,192.79,0.090515,0.99326,0.30335,0.95589,2
0.26515,4.6263,6.8842,0.43291,1.1093,0.70422,1.1856,2.8847,0.17846,0.00034,0.000071,0.000004,0,0,0,64.225,64.325,1.1046,13.231,14.639,5.7485,0.45869,0.35513,8.0997,6.4637,5.6817,88.441,0.099267,0.99387,0.32034,0.95326,2
0.3316,4.2586,6.156,0.46021,1.1264,0.69586,1.1362,2.5631,0.18091,0.000459,0.000163,0.000007,0,0,0,78.756,80.602,0.23247,15.579,17.034,3.7029,0.1679,-0.16766,20.658,5.6173,4.5721,495.27,0.10275,0.99192,0.28562,0.95049,2
0.26766,4.4114,6.852,0.50987,1.1625,0.71803,1.2207,2.8949,0.17606,0.000692,0.000069,0,0,0,0,71.169,73.655,1.4047,13.819,14.727,6.7752,0.33787,0.11474,7.685,6.0291,5.4982,80.996,0.14249,0.98992,0.24982,0.93102,2
0.30609,4.001,6.4073,0.49718,1.1525,0.71074,1.2576,2.6941,0.17765,0.000628,0.000177,0,0,0,0,61.293,63.78,0.70189,14.138,15.911,4.723,0.29301,0.090576,10.49,5.9317,4.9463,149.98,0.10104,0.99387,0.32316,0.95191,2
0.22699,4.775,7.4404,0.46978,1.1328,0.69853,1.2236,3.1033,0.18034,0.0005,0.000043,0.000003,0,0,0,74.721,71.442,3.8776,12.442,14.363,9.8066,0.49208,0.18686,4.0223,6.8855,5.9698,24.404,0.12441,0.99149,0.27185,0.94055,2
0.22844,4.5589,7.4169,0.63686,1.2971,0.69615,1.1919,3.0682,0.18567,0.002231,0.000106,0.000001,0,0,0,71.829,73.061,5.6045,14.133,15.306,12.329,0.27976,0.17712,3.6732,6.3804,5.5143,22.295,0.11578,0.99218,0.28586,0.94497,2
0.33147,4.0179,6.1572,0.4987,1.1537,0.72099,1.2114,2.6074,0.17515,0.000619,0.00022,0.000006,0,0,0,67.179,71.835,2.2314,14.104,14.459,7.1868,0.12568,0.018265,5.5406,5.993,5.4062,46.978,0.12422,0.9919,0.29203,0.9397,2
0.28923,4.5516,6.5915,0.55812,1.2052,0.73189,1.1286,2.8073,0.17377,0.001028,0.000181,0.000001,0,0,0,74.683,71.967,1.4792,13.01,13.888,7.3038,0.37339,0.11633,7.5644,7.7786,6.4325,77.013,0.1445,0.98983,0.25364,0.93114,2
0.23053,4.7864,7.3832,0.54283,1.1907,0.70346,1.1856,3.0845,0.18041,0.000972,0.000294,0.000007,0,0,0,69.725,68.317,2.0654,13.011,15.02,7.7823,0.37179,0.14699,6.0067,6.6579,5.2876,51.701,0.11127,0.99288,0.30548,0.94694,2
0.26074,4.5954,6.9423,0.45526,1.1231,0.71051,1.2016,2.9209,0.17712,0.000419,0.000054,0.000001,0,0,0,69.611,69.035,5.3588,12.27,14.011,10.983,0.36648,0.12661,3.0426,7.3665,6.1802,15.552,0.12469,0.9917,0.27033,0.94047,2
0.35668,3.1758,5.9356,0.88824,2.1768,0.77707,1.1167,2.43,0.21203,0.019082,0.000003,0,0,0,0,78.78,89.21,0.55923,22.838,20.356,5.1015,0.00572,0.000497,13.62,3.2628,3.2723,243.48,0.16161,0.98615,0.22516,0.92339,3
0.35807,3.4506,5.9241,0.83935,1.8396,0.77868,1.117,2.4969,0.19129,0.010821,0.000004,0,0,0,0,86.37,84.794,12.743,18.243,18.707,18.39,-0.0222,-0.27293,1.5328,4.2255,4.3553,5.1467,0.12954,0.98869,0.25575,0.93847,3
0.43486,3.2294,5.3757,0.82953,1.7906,0.78055,1.099,2.2774,0.1881,0.009734,0.000014,0.000003,0,0,0,80.523,82.07,9.3422,17.238,17.137,16.108,-0.060487,-0.094766,1.9126,4.0695,4.067,6.4508,0.13218,0.98844,0.25678,0.93686,3
0.34166,3.1496,6.0647,0.88889,2.1828,0.76883,1.1428,2.4684,0.21469,0.019657,0.000114,0.000014,0,0,0,72.911,76.318,2.3148,17.911,17.19,9.4193,0.32995,0.35524,5.4504,4.3234,4.0665,39.563,0.16268,0.98768,0.22817,0.92456,3
0.37713,3.0267,5.7724,0.8931,2.2229,0.7703,1.1227,2.3437,0.21686,0.020696,0.000113,0.000024,0,0.000003,0,77.016,84.024,2.6792,25.483,24.136,10.855,0.17682,0.17502,4.8301,2.6376,2.6064,28.829,0.20367,0.98296,0.18115,0.90396,3
0.37657,3.296,5.7767,0.84447,1.8671,0.77399,1.1284,2.4221,0.19402,0.01156,0.00004,0.000008,0,0.000001,0,79.037,84.384,6.3456,18.798,18.443,14.929,0.2502,0.1916,3.024,4.217,3.8508,13.646,0.15108,0.98697,0.24326,0.92927,3
0.4147,3.147,5.5048,0.85384,1.9211,0.7774,1.1127,2.303,0.1963,0.012678,0.000069,0.000011,0,0.000001,0,77.593,78.572,6.7713,18.62,18.574,14.619,-0.13168,-0.19632,2.4687,3.7939,3.8468,9.227,0.13877,0.98893,0.23925,0.93436,3
0.4561,3.2152,5.249,0.82241,1.7578,0.7803,1.0877,2.2291,0.18636,0.009068,0.000021,0.000001,0,0,0,86.567,87.489,18.343,17.984,17.181,21.856,-0.29633,-0.26833,0.99871,4.1297,4.1616,3.0327,0.13679,0.98674,0.25678,0.93565,3
0.44174,3.0256,5.3336,0.88841,2.1784,0.78035,1.0551,2.1879,0.21124,0.018964,0.000041,0.000009,0,0.000001,0,85.453,95.594,2.8144,23.815,21.527,11.285,0.21493,0.18183,5.0177,2.8878,2.8979,32.638,0.20817,0.97849,0.19301,0.90096,3
0.40609,3.0607,5.5628,0.86496,1.9927,0.77739,1.1352,2.3135,0.20055,0.014367,0.000011,0.000003,0,0,0,78.146,78.599,1.9209,17.039,17.027,8.5182,0.14413,0.057249,6.5576,4.2332,4.0269,60.46,0.15744,0.98735,0.24276,0.92747,3
0.3551,3.0949,5.9488,0.89049,2.1978,0.76835,1.1365,2.4174,0.21579,0.020098,0.00015,0.000024,0,0.000002,0,76.487,86.206,2.7525,24.557,21.829,11.535,0.20909,0.22387,5.3735,3.2272,3.0487,37.07,0.20153,0.98319,0.19837,0.90693,3
0.37446,2.8096,5.793,0.92044,2.5582,0.77142,1.1322,2.2871,0.23894,0.030834,0.000062,0.000017,0,0.000002,0,71.426,74.012,4.0657,21.325,20.838,13.051,0.49415,0.38896,3.8213,3.3997,3.1776,18.888,0.20278,0.985,0.21189,0.90928,3
0.39242,3.2095,5.6588,0.84436,1.8664,0.77737,1.1379,2.378,0.19314,0.011445,0.000041,0.000007,0,0.000001,0,71.963,79.714,1.0731,20.072,18.557,6.6877,0.017578,0.11454,8.7722,3.7287,3.4854,101.04,0.14814,0.98857,0.23152,0.92985,3
0.39426,3.1158,5.6456,0.85338,1.9183,0.7718,1.1493,2.3539,0.19756,0.012799,0.000202,0.000025,0,0.000002,0,73.084,72.824,3.1547,18.187,18.658,10.784,0.33286,0.26463,4.4476,3.7781,3.5793,26.894,0.15977,0.98832,0.22888,0.92496,3
0.42806,3.1985,5.4181,0.83682,1.8266,0.78015,1.1071,2.2882,0.19019,0.010501,0.00002,0.000004,0,0,0,74.01,80.151,4.8503,18.826,16.944,12.362,-0.051138,0.06881,3.3064,4.0849,3.8584,16.583,0.15501,0.98708,0.23684,0.92792,3
0.37682,3.3163,5.7748,0.83186,1.8018,0.77465,1.1418,2.435,0.19015,0.01012,0.000087,0.000006,0,0,0,73.541,76.052,3.6818,17.494,17.216,11.943,0.48389,0.39255,4.2329,4.4776,4.2024,24.3,0.16162,0.98803,0.23159,0.92418,3
0.4603,3.3128,5.225,0.83645,1.8247,0.78226,1.0327,2.2099,0.18957,0.010404,0.000032,0.000003,0,0,0,76.498,78.338,7.0344,18.03,17.892,15.135,0.077329,0.061909,2.5376,3.7766,3.7403,10.057,0.16095,0.98589,0.22155,0.9236,3
0.36441,3.1558,5.8723,0.88176,2.12,0.77319,1.1238,2.4097,0.2095,0.017752,0.000025,0.000006,0,0.000001,0,82.193,85.393,3.6978,18.622,17.442,11.552,0.068216,-0.021351,4.3156,4.2912,4.0307,26.715,0.14423,0.98751,0.26361,0.93326,3
0.39164,3.0815,5.6645,0.8847,2.1452,0.77839,1.1073,2.3273,0.20967,0.018175,0.000011,0.000001,0,0,0,75.438,84.08,1.8438,20.035,18.391,8.6101,0.014449,0.061041,6.4861,3.8356,3.4222,57.305,0.17965,0.9847,0.22773,0.91567,3
0.42256,3.2176,5.4533,0.8392,1.8388,0.77926,1.1033,2.2995,0.1911,0.010788,0.000052,0.000006,0,0.000001,0,80.527,85.154,10.488,18.612,18.092,17.208,-0.32242,-0.43313,1.8466,4.5075,4.6748,6.3079,0.12555,0.98921,0.26762,0.94117,3
0.39303,3.0201,5.6545,0.89289,2.2209,0.77494,1.106,2.3031,0.21543,0.020392,0.000042,0.00001,0,0.000001,0,76.419,87.654,1.0587,23.658,20.346,6.8614,-0.0776,-0.014015,8.907,3.1995,3.0487,102.64,0.17978,0.98505,0.21628,0.91506,3
0.44419,3.0803,5.3189,0.85613,1.9352,0.77843,1.0952,2.2241,0.19686,0.012969,0.000021,0.000003,0,0,0,83.214,86.295,14.035,17.489,17.31,19.177,-0.044797,-0.14525,1.3058,4.2818,4.1504,3.8831,0.13319,0.98788,0.26164,0.93718,3
0.35774,3.1572,5.9268,0.89324,2.2243,0.7752,1.1082,2.4137,0.21558,0.020474,0.000063,0.000017,0,0.000002,0,74.692,84.546,2.8112,23.073,20.556,11.211,0.13308,0.15638,5.1083,3.3223,3.1232,33.912,0.1964,0.98397,0.20751,0.90944,3
0.35872,3.4595,5.9187,0.84911,1.8932,0.77718,1.0962,2.4815,0.19473,0.012049,0.000003,0,0,0,0,79.462,83.307,5.3418,20.094,19.824,13.68,-0.076382,-0.16948,3.5063,4.1998,3.9876,18.305,0.14281,0.9878,0.24299,0.93404,3
0.41209,2.9654,5.5222,0.88821,2.1766,0.77782,1.1132,2.2619,0.21181,0.019038,0.000084,0.000014,0,0.000001,0,71.617,84.917,0.43044,22.76,19.758,4.3557,0.017386,0.12061,14.914,3.3315,3.1743,298.23,0.18667,0.98475,0.21001,0.91272,3
0.37218,3.0653,5.8107,0.90316,2.3294,0.77266,1.0918,2.3414,0.22315,0.023623,0.000089,0.000019,0,0.000003,0,79.464,92.93,1.9774,26.252,21.846,9.9529,0.081427,0.097482,6.5995,3.2778,3.0097,55.157,0.20258,0.98205,0.19767,0.90636,3
0.39469,3.3108,5.6426,0.86187,1.9719,0.77622,1.0693,2.349,0.19961,0.01391,0.000113,0.000018,0,0.000001,0,73.285,74.164,2.4772,19.244,19.129,9.7041,0.27205,0.21931,5.0995,3.7457,3.5404,34.325,0.17308,0.98614,0.21326,0.91869,3
0.41396,3.3262,5.5097,0.871,2.0355,0.77583,1.0226,2.281,0.20355,0.015475,0.000197,0.000026,0,0.000002,0,85.607,92.464,6.6051,21.718,20.274,16.451,0.023108,-0.063512,2.8509,3.3439,3.511,11.324,0.17236,0.98156,0.21703,0.91792,3
0.34262,3.4573,6.0562,0.85787,1.946,0.77105,1.1026,2.5182,0.19939,0.013476,0.000088,0.000019,0,0.000002,0,85.628,86.574,5.5607,18.597,18.331,14.608,0.11204,-0.084291,3.5709,4.7892,4.5754,18.421,0.14026,0.98708,0.27122,0.93537,3
0.40144,3.2019,5.595,0.84025,1.8443,0.7749,1.1326,2.3516,0.19249,0.01103,0.000059,0.000003,0,0,0,81.784,84.045,13.479,18.45,18.178,20.1,0.17335,0.018882,1.5784,4.1764,4.1801,5.1105,0.15649,0.98704,0.24682,0.92863,3
0.42474,3.118,5.4393,0.8467,1.8794,0.77806,1.1224,2.2843,0.19371,0.011714,0.000003,0,0,0,0,83.286,87.932,12.725,17.559,17.016,18.611,0.18006,0.009953,1.6614,4.5184,4.1622,5.8083,0.13045,0.98792,0.26595,0.93819,3
0.45969,3.1268,5.2285,0.83443,1.8145,0.77532,1.093,2.2034,0.1907,0.010373,0.000047,0.000008,0,0.000001,0,85.104,86.921,7.0627,18.511,18.435,14.817,-0.35119,-0.39516,2.459,4.2113,4.0943,9.4977,0.1394,0.98645,0.25432,0.93432,3
0.43964,3.1656,5.3464,0.85637,1.9366,0.78176,1.0731,2.2401,0.19611,0.012892,0.000012,0.000001,0,0,0,81.48,84.63,12.111,18.847,18.612,18.283,-0.35789,-0.42811,1.5447,4.5635,4.6735,4.7441,0.14988,0.98589,0.24124,0.92853,3
0.41743,3.2712,5.4867,0.85093,1.9037,0.78057,1.074,2.3034,0.19449,0.012182,0.000036,0.000002,0,0,0,88.283,90.091,10.407,17.158,17.098,17.125,-0.33221,-0.4611,1.7719,4.5064,4.878,5.833,0.1257,0.98714,0.27754,0.94055,3
0.44952,3.2484,5.2872,0.82608,1.7744,0.78022,1.0793,2.2423,0.18729,0.009409,0,0,0,0,0,81.713,84.977,6.6843,19.741,19.253,14.985,0.035363,-0.13985,2.8895,4.0553,4.0508,12.974,0.14631,0.98727,0.2405,0.93099,3
0.37583,3.2014,5.7825,0.85649,1.9374,0.77557,1.1428,2.4131,0.19772,0.013118,0.000025,0.000002,0,0,0,79.148,87.646,1.5246,19.43,17.888,8.0556,0.10166,0.030232,7.3731,4.2478,3.7363,71.538,0.12807,0.98961,0.27085,0.93941,3
0.43712,3.1552,5.3617,0.84325,1.8604,0.77945,1.1,2.2572,0.19228,0.011252,0.000054,0.000004,0,0,0,81.036,80.941,8.0811,16.673,16.949,15.542,0.27556,0.13091,2.1924,4.0099,3.9201,7.8291,0.1593,0.98581,0.23621,0.92497,3
0.44899,3.018,5.2904,0.85862,1.9508,0.77897,1.1077,2.2101,0.19765,0.013315,0.000009,0.000002,0,0,0,75.51,74.18,4.5939,17.47,18.131,11.752,-0.18174,-0.23723,3.1795,4.052,4.0741,14.644,0.14662,0.98813,0.23124,0.93129,3
0.44323,3.1872,5.3247,0.84098,1.8482,0.77957,1.085,2.244,0.19155,0.010983,0.000007,0,0,0,0,77.777,83.017,5.593,18.364,17.312,13.018,-0.30861,-0.31808,2.9539,4.576,4.643,13.61,0.14754,0.98655,0.25126,0.93085,3
0.33896,3.686,6.0888,0.83135,1.7994,0.77768,1.086,2.573,0.18928,0.00999,0.000042,0.000002,0,0,0,81.295,83.076,5.0207,18.002,17.759,13.177,0.13506,0.025893,3.533,4.255,3.9355,18.537,0.16148,0.98537,0.24253,0.92555,3
0.35336,3.1184,5.9635,0.88482,2.1462,0.76873,1.1445,2.4346,0.21238,0.018663,0.000272,0.000047,0,0.000004,0,75.715,86.899,2.552,23.686,20.405,10.708,0.23034,0.30074,5.2037,3.1191,3.0112,34.486,0.17481,0.98573,0.21181,0.91721,3
0.37294,3.3586,5.8048,0.85403,1.9222,0.77353,1.0964,2.4222,0.19735,0.012832,0.0001,0.000018,0,0.000002,0,80.97,88.095,4.4072,19.286,18.422,12.737,0.16325,0.10678,4.0443,3.9321,3.5045,23.598,0.14036,0.98769,0.2486,0.93403,3
